Artist Name,Track Name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in ms,time_signature,Class
Blackberry Smoke,Waiting for the Thunder,-1.247,-1.596,0.613,1.011,0.41,0.755,-0.475,-0.755,-0.583,4.898,0.744,0.616,0.514,0.21,10
"Anuradha Paudwal, Kumar Sanu",Main Duniya Bhula Doonga,0.319,-1.097,0.226,1.011,-0.076,-1.324,-0.476,1.667,-0.575,0.702,0.674,1.149,-1.793,-2.555,3
The Hoosiers,Goodbye Mr A,0.899,-0.454,0.757,-0.648,1.148,0.755,-0.602,-0.522,-0.582,-0.058,0.366,2.142,0.59,0.21,6
Lionel Hampton,Rag Mop - Single Version,-0.261,1.032,-1.367,0.095,-0.914,0.755,-0.428,0.399,-0.224,-0.46,1.677,-0.948,-0.279,0.21,2
The Record Company,Off The Ground,0.667,-0.003,0.141,0.347,0.825,0.755,-0.444,1.139,0.212,1.18,1.51,-1.031,0.473,0.21,2
The Cranberries,Zombie,2.059,-1.422,-0.118,0.347,-0.258,0.755,-0.548,-0.746,-0.571,1.067,-0.759,1.5,0.944,0.21,10
The Ocean,Pleistocene,-0.493,-0.526,0.757,0.347,0.221,-1.324,-0.3,-0.783,-0.577,-0.668,0.195,0.587,1.781,0.21,8
"Ludwig van Beethoven, Guido Schiefen, Alfredo Perl","Cello Sonata No. 4 in C Major, Op. 102 No. 1: I. Andante",-0.609,-2.318,-2.739,-0.083,-6.294,0.755,-0.419,2.382,2.971,-0.56,-1.287,1.201,-1.793,0.21,7
Mot√∂rhead,Whiplash,0.203,-0.815,1.318,1.675,0.569,-1.324,0.662,-0.795,-0.584,-0.152,-0.655,1.371,0.257,0.21,8
Alastair Greene,The Sweetest Honey (Live),-0.609,-1.969,1.237,0.095,0.556,0.755,0.793,-0.795,-0.529,4.754,-0.013,0.542,0.237,0.21,2
Viagra Boys,Creatures,0.029,1.375,-0.22,1.011,0.343,0.755,-0.548,-0.325,-0.558,-0.34,1.577,-0.088,0.109,0.21,6
Squeeze,Cool For Cats,0.551,1.495,0.358,0.003,-1.841,0.755,0.829,-0.145,-0.573,0.156,2.006,0.728,0.17,0.21,1
Johnny Cosmic,Sun and the Moon (with Collie Buddz),0.203,-0.983,-0.704,-1.312,-0.473,0.755,-0.322,-0.554,-0.267,-0.566,-0.355,-1.44,0.109,0.21,10
LEACH,Serenade (For the Broken Brave),-0.132,-1.308,1.424,-1.644,1.612,0.755,0.267,-0.788,0.29,1.387,-1.446,1.768,0.491,0.21,8
The Hoosiers,Goodbye Mr A,0.899,-0.454,0.757,-0.648,1.148,0.755,-0.602,-0.522,-0.582,-0.058,0.366,2.142,0.59,0.21,9
Winnetka Bowling League,barcelona,0.667,0.033,0.838,1.343,0.93,0.755,-0.358,-0.741,-0.589,0.062,0.107,-1.307,0.22,0.21,10
Green Lung,Let the Devil In,-0.493,-1.097,0.583,-0.317,0.656,0.755,-0.42,-0.795,-0.557,-0.708,-0.209,0.652,0.888,0.21,8
–î—É—Ä–Ω–æ–π –í–∫—É—Å,–∑–≤—É–∫ –∏ —Ç–µ–º–Ω–æ—Ç–∞,0.029,-0.039,0.375,-0.648,0.383,-1.324,-0.558,0.318,2.558,-0.639,1.207,1.398,0.089,0.21,6
Action Bronson,Golden Eye,0.145,0.244,1.025,1.675,0.498,0.755,2.05,-0.612,-0.332,1.274,-0.467,0.925,-0.295,0.21,5
Denzel Curry,DIET_,0.899,1.086,0.46,-0.317,0.421,-1.324,3.462,-0.509,-0.332,1.042,1.585,-1.084,-0.509,0.21,5
Jamie Lin Wilson,T Total Tommy,-0.609,-0.333,-0.93,-1.312,-0.371,0.755,-0.661,1.001,-0.587,-0.554,0.253,-0.986,0.458,0.21,1
Imagine Dragons,Shots,-1.827,1.164,0.502,1.675,0.2,-1.324,-0.556,0.467,-0.33,-0.624,0.245,-0.088,-0.082,0.21,10
Half Waif,Party's Over,-0.667,-0.069,-0.819,-1.644,-0.161,0.755,-0.095,1.7,-0.589,-0.34,-0.788,1.019,0.022,0.21,6
Arik Einstein,◊ê◊†◊ô ◊®◊ï◊ê◊î ◊ê◊ï◊™◊î ◊ë◊ì◊®◊ö ◊ú◊í◊ô◊û◊†◊°◊ô◊î - ◊ë◊ì◊©◊ê ◊ê◊¶◊ú ◊ê◊ë◊ô◊í◊ì◊ï◊®-◊®◊ô◊û◊ê◊°◊ò◊®◊ô◊†◊í,-0.725,-0.237,-0.938,1.011,-1.109,0.755,-0.549,-0.412,-0.168,-0.764,0.607,0.883,-0.117,0.21,10
Izabo,◊°◊ï◊õ◊®,-1.653,0.358,-0.11,1.011,0.413,-1.324,-0.626,0.866,-0.589,-0.252,0.286,-0.493,-0.026,0.21,10
The Shins,Simple Song,1.015,0.015,0.914,0.347,0.685,0.755,-0.326,-0.753,0.391,-0.384,-0.567,-0.091,0.488,0.21,6
Centaur,The Same Place,-0.609,-1.013,0.247,0.679,-0.389,0.755,-0.524,-0.793,2.763,-0.478,-1.525,0.856,2.27,0.21,6
Acceptance,So Contagious,0.377,-0.797,0.167,-1.644,0.792,0.755,-0.554,-0.367,-0.168,-0.621,-0.33,1.889,-0.146,0.21,10
The Blues Magoos,(We Ain't Got) Nothin' Yet,-0.377,-0.875,0.855,1.343,-0.071,0.755,-0.365,0.888,0.152,-0.613,1.231,0.874,-0.58,0.21,1
Kyuss,Space Cadet,0.435,-0.496,-2.102,1.675,-2.053,-1.324,-0.451,0.65,2.711,0.432,-0.738,1.591,1.98,0.21,10
Steven Wilson,The Same Asylum As Before,-0.029,-0.388,0.715,-0.648,-0.329,-1.324,-0.427,-0.766,-0.584,0.91,0.186,-1.476,1.016,0.21,8
Le Vitates,Wherever You Will Go,0.725,1.008,-1.987,0.679,-0.063,0.755,-0.613,1.809,-0.403,-0.485,-0.488,-1.039,0.203,0.21,9
Fall Out Boy,"Sugar, We're Goin Down",0.143,-0.261,0.953,0.347,1.03,0.755,-0.085,-0.78,-0.168,-0.516,0.603,1.332,0.27,0.21,10
Zig Zags,The Shout,-1.479,-2.09,0.978,0.679,1.498,-1.324,-0.375,-0.795,-0.588,-0.741,-0.942,-1.058,0.633,0.21,8
Brent Cobb,Black Crow,0.143,0.978,-1.418,-0.317,-0.912,0.755,-0.145,1.516,-0.517,-0.63,0.578,0.294,0.622,0.21,10
Manfred Mann,I Put A Spell On You,-0.783,-1.452,-0.649,-0.98,-0.639,-1.324,-0.507,-0.267,-0.589,-0.485,0.045,2.011,0.131,-2.555,2
Meg Myers,Numb,0.087,-0.201,0.128,-0.317,1.165,0.755,-0.614,-0.776,-0.589,-0.541,-0.813,-1.374,0.554,0.21,1
YG,Surgery,0.725,2.024,-0.964,0.015,-0.533,0.755,0.339,-0.203,-0.332,0.514,0.062,0.049,0.145,0.21,5
BLOXX,Everything I‚Äôve Ever Learned,0.087,-0.989,1.216,1.675,1.12,-1.324,0.829,-0.793,-0.587,0.809,-0.292,1.195,0.301,0.21,6
Jane's Addiction,Jane Says,1.247,-0.851,-0.279,-1.312,-0.333,0.755,-0.562,-0.671,-0.589,-0.548,0.041,-1.38,0.77,0.21,6
"Mahesh Raghvan, Sharanya Srinivas",Thillana 2.0 - Dhanashree (feat. Sharanya Srinivas),-0.609,1.224,-0.407,-0.648,-0.068,-1.324,-0.432,0.959,-0.22,-0.208,-0.138,-0.528,-1.793,0.21,0
Bob Dylan,The Times They Are A-Changin',1.421,-0.929,-1.133,0.347,-0.022,0.755,-0.556,2.06,-0.168,-0.712,0.411,1.665,-0.078,-2.555,10
Ehud Banai,◊©◊ú◊ï◊© ◊î◊ü ◊ë◊†◊ï◊™ ◊î◊§◊ú◊ê,-1.537,0.178,0.49,-1.312,0.346,0.755,-0.645,0.177,-0.571,-0.215,0.644,-1.101,0.245,-2.555,10
Sl√∏tface,Luminous,-1.015,-0.706,-0.53,1.343,-0.06,0.755,-0.515,-0.771,-0.577,-0.774,0.087,1.659,0.248,0.21,6
Squeeze,Cool For Cats,0.551,1.495,0.358,-0.01,-1.841,0.755,0.829,-0.145,-0.573,0.156,2.006,0.728,0.17,0.21,10
Boubacar Traor√©,Hona,-0.261,-0.688,-0.883,-0.98,-0.539,-1.324,-0.512,1.094,0.89,-0.491,0.461,2.063,1.232,0.21,2
Shlomo Ydov,◊ô◊û◊ô◊ù ◊ú◊ë◊†◊ô◊ù,-0.377,-0.129,-1.992,-1.312,-1.807,0.755,-0.561,1.5,-0.168,-0.613,-1.246,-0.352,0.372,0.21,10
Pattie,Hey,-1.769,-0.64,-0.798,0.015,0.152,-1.324,-0.614,-0.78,-0.512,-0.662,-1.221,-1.137,-0.008,0.21,6
"Ólafur Arnalds, Alice Sara Ott",Verses,-0.145,-2.426,-2.14,-1.644,-2.454,-1.324,-0.474,1.996,2.826,1.23,-1.886,0.663,-1.793,-2.555,7
Tygers Of Pan Tang,Love Potion No. 9,-0.261,-0.009,1.114,1.011,0.631,0.755,0.088,-0.751,0.29,1.846,-0.28,0.694,-0.677,0.21,8
Daniel Ash,Get Out of Control,-0.667,0.136,1.327,1.011,0.273,0.755,-0.39,-0.791,-0.587,1.5,0.366,-0.1,0.573,0.21,10
WurlD,WAYO (KPE LE WU),-0.203,0.918,-0.543,-0.648,-0.035,-1.324,0.793,0.56,-0.589,-0.56,0.732,-1.038,-0.042,0.21,9
Beastie Boys,So What'Cha Want,0.783,0.942,1.186,-0.317,0.137,-1.324,1.882,-0.644,-0.589,-0.814,1.165,1.648,0.145,0.21,5
Pappo's Blues,Ruta 66,0.319,0.376,1.318,0.095,1.121,0.755,0.044,0.025,-0.224,-0.693,1.361,1.061,-0.124,0.21,2
SebastiAn,Walkman,-0.145,1.363,0.362,-1.312,-0.246,0.755,1.559,-0.788,2.692,-0.664,1.011,-0.125,0.886,0.21,1
Visionist,Cast,-1.943,-2.318,-2.247,0.679,-3.567,0.755,-0.51,2.331,3.049,-0.604,-0.763,-1.159,-0.091,-2.555,6
Imagine Dragons,Natural,2.117,0.966,-0.22,-1.312,0.444,0.755,-0.464,-0.097,-0.168,-0.722,-1.108,-0.765,-0.101,0.21,10
The Atomic Bitchwax,So Come On,-0.203,-1.506,1.127,-1.312,0.752,-1.324,0.183,-0.795,-0.468,0.005,0.087,-0.558,0.457,0.21,8
Franz Ferdinand,Take Me Out,1.943,-1.602,0.001,-0.648,-0.225,-1.324,-0.503,-0.794,-0.587,-0.378,0.17,-0.611,0.324,0.21,10
Jack Pe√±ate,Torn On The Platform,-0.029,-0.273,0.978,1.011,0.828,0.755,0.41,-0.779,0.391,-0.529,-0.147,-0.219,0.294,0.21,6
Nirvana,Lake Of Fire,1.305,-0.015,-0.19,-1.644,-0.43,-1.324,1.188,0.096,-0.589,1.362,0.807,0.772,-0.221,0.21,10
Q-Tip,Let's Ride,0.841,1.393,0.562,-0.317,0.924,0.755,1.511,-0.319,-0.584,-0.974,1.29,-0.927,0.409,0.21,5
Ronnie Atkins,Scorpio,-0.609,-0.472,1.344,0.347,0.115,0.755,-0.266,-0.795,-0.589,-0.656,-0.222,0.487,0.659,0.21,8
Robot Koch,Stars As Eyes - Hugar Rework,-1.073,-2.814,-2.437,1.011,-4.289,-1.324,-0.495,1.844,2.859,-0.7,-1.88,-1.614,0.381,2.975,6
Backstreet Boys,The One,0.783,0.719,1.152,-0.317,0.91,-1.324,-0.537,-0.587,-0.403,-0.202,0.561,-0.426,-1.793,0.21,9
Destroy Boys,Fences,0.609,-1.001,1.395,-0.648,1.656,-1.324,0.161,-0.793,-0.589,0.64,-0.95,-0.016,0.333,0.21,10
Kati Ran,Unnr | MINDBEACH,-0.029,-0.791,-1.108,1.011,-0.867,-1.324,-0.553,1.764,0.77,-0.673,-1.874,-0.052,3.353,0.21,8
Slightly Stoopid,If You Want It,-0.377,0.13,0.902,-1.312,0.495,-1.324,-0.406,-0.474,-0.588,0.3,1.685,1.113,0.362,0.21,10
my bloody valentine,All I Need,-0.029,-1.44,1.233,0.015,0.052,-1.324,0.578,-0.794,2.621,0.388,-1.664,-0.515,-0.14,0.21,1
Zaytoven,"The Click (feat. Zaybang, Lil Bean, KxNG LLAMA, Lil Yee, Prezi & Lil Pete)",0.203,1.898,-0.505,0.347,0.11,-1.324,2.528,-0.235,-0.569,1.111,-0.234,-0.764,-0.45,0.21,5
"N.O.T Playing, Shubham Bharti, Vibhor Mathur",Raag Arambol,-2.059,-1.121,-0.917,0.679,-1.027,0.755,-0.424,0.937,0.23,0.979,-1.362,-1.103,-1.793,0.21,0
Savannah Conley,Being Around You,-1.073,0.328,-0.305,0.679,0.623,0.755,-0.64,-0.219,-0.586,-0.784,-0.08,-0.999,-0.199,-2.555,6
Jet,She's A Genius,0.435,-0.273,1.191,1.011,1.362,0.755,0.686,-0.725,-0.589,-0.529,0.345,1.001,-0.196,0.21,10
Ben Stevenson,Yellow Bird,-0.087,-0.243,-1.274,0.015,-0.67,-1.324,-0.61,1.423,0.64,-0.573,-1.74,-0.291,0.197,0.21,9
Knapsack,Courage Was Confused,-0.841,-0.694,1.076,-1.312,0.04,0.755,0.009,-0.794,-0.585,-0.579,-1.021,-0.264,0.273,0.21,10
Eddie Rabbitt,Every Which Way but Loose - 2009 Remaster,0.435,0.328,-0.764,0.347,0.108,0.755,-0.604,0.679,-0.589,1.029,-0.142,0.272,-1.793,0.21,4
Metallica,I Disappear,0.841,-0.045,1.127,-1.644,1.055,0.755,-0.358,-0.795,-0.589,-0.974,-0.109,0.001,0.585,0.21,10
A Day To Remember,Paranoia,1.131,-0.809,1.399,-0.98,1.261,-1.324,0.339,-0.795,-0.589,-0.604,-0.592,0.921,-0.001,0.21,10
John Mayer,Waiting On the World to Change,1.653,0.208,0.396,-1.312,0.516,0.755,0.422,-0.29,-0.588,0.332,0.736,1.83,0.004,0.21,9
Machine Head,Is There Anybody out There?,1.073,-0.815,1.233,0.347,0.995,0.755,1.75,-0.778,0.29,0.891,-0.813,1.871,0.642,0.21,8
Deftones,Back to School (Mini Maggit),0.783,-1.464,1.373,0.679,1.207,0.755,0.327,-0.794,-0.588,-0.652,-0.958,-1.268,0.327,0.21,8
Fleetwood Mac,Child of Mine,-1.015,-0.369,-0.059,-0.648,-1.362,0.755,-0.597,-0.078,-0.049,0.614,0.961,0.693,1.135,0.21,10
Itay Levi,◊ô◊ó◊¶◊ü ◊©◊ú ◊î◊û◊ì◊ô◊†◊î,-1.015,0.797,1.076,1.011,0.943,-1.324,-0.211,-0.316,-0.403,0.533,0.869,0.248,0.368,0.21,9
Common,Say Peace Feat. Black Thought,-0.551,0.148,0.783,-0.317,-0.01,-1.324,3.019,0.502,-0.587,-0.146,1.444,2.211,0.451,0.21,5
Savage After Midnight,Remedy,-0.029,-0.303,1.042,-0.01,0.575,0.755,0.139,-0.793,-0.589,1.89,-0.954,0.724,0.153,0.21,10
Hildegard,Jour 1,-0.957,0.93,-0.632,-1.312,-0.411,0.755,-0.577,-0.735,1.415,-0.522,-1.437,0.519,0.833,0.21,1
Brad Paisley,We Danced,0.609,0.292,-1.159,1.011,-0.675,0.755,-0.631,0.74,-0.54,-0.478,-1.429,0.792,-1.793,0.21,4
Love Renaissance (LVRN),"LVRN Cypher - Spotify Singles (feat. BRS Kash, OMB Bloodbath & NoonieVsEverybody)",1.015,2.145,-0.747,0.679,-1.031,0.755,4.419,-0.742,-0.332,1.55,0.657,-0.088,1.337,0.21,5
Ghost,If You Have Ghosts,0.435,-0.213,0.507,0.015,0.759,-1.324,-0.493,-0.787,-0.587,-0.722,0.328,0.419,0.126,0.21,8
Jake Whiskin,Heavy,-0.725,1.182,-1.176,1.675,-0.441,0.755,-0.564,0.724,-0.586,-0.422,-1.154,0.249,0.217,0.21,6
I Prevail,Every Time You Leave (Feat. Delaney Jane) - Live Acoustic,0.029,0.058,-0.908,0.347,0.507,0.755,-0.568,1.249,-0.168,0.37,-0.438,-1.521,-0.119,0.21,10
Nebula,To the Center,-0.435,-1.59,1.004,-0.317,0.327,0.755,-0.363,-0.791,2.416,-0.56,-0.351,0.324,1.7,0.21,8
The Smashing Pumpkins,Landslide - Remastered,0.841,-0.73,-1.932,1.343,-1.97,0.755,-0.573,2.089,-0.49,-0.026,-0.55,-0.375,-0.091,-2.555,10
Bibio,Petals,0.841,-1.109,-1.601,1.011,-0.558,-1.324,-0.549,2.128,-0.575,-0.548,-1.071,1.0,-0.432,0.21,6
Charles Bradley,The World (Is Going Up In Flames),0.841,1.032,-0.267,-0.317,0.045,-1.324,-0.638,-0.566,-0.583,-0.682,1.182,-1.205,0.016,0.21,9
Kayzo,Never Let You Down (with TELLE),-0.029,-0.586,1.429,1.011,1.561,-1.324,2.791,-0.702,-0.378,2.612,-1.764,0.923,-0.303,0.21,10
Keef Hartley Band,Sinnin' For You,-1.189,-0.887,-0.964,-0.317,-1.903,0.755,-0.462,0.022,1.158,-0.447,-0.405,0.576,1.34,0.21,10
SASAMI,Not The Time,-0.667,-0.742,0.541,0.015,0.021,-1.324,-0.236,-0.783,0.938,-0.64,0.087,0.519,-0.268,0.21,6
T Derose,Naughty,-0.551,0.839,-0.806,-0.317,-0.555,-1.324,-0.089,-0.148,-0.332,0.099,-1.383,0.588,-0.43,0.21,5
Parkwood,Screwdriver,-0.609,-0.586,1.386,0.347,0.933,0.755,0.901,-0.791,-0.589,-0.591,-1.842,-0.564,-0.031,0.21,8
Riverside,Vale of Tears,-0.377,-0.183,0.065,1.011,-0.194,0.755,-0.513,-0.665,-0.131,-0.441,-0.226,0.589,0.785,0.21,10
Lime Cordiale,Reality Check Please,0.493,0.96,-0.101,0.062,0.141,0.755,-0.576,-0.764,1.154,-0.196,0.565,0.522,0.177,0.21,6
JP Cooper,Wait,-0.371,-0.099,-0.364,-0.648,-0.05,0.755,-0.371,-0.203,-0.22,-0.535,-0.813,-1.443,-1.793,0.21,0
Sepultura,Tainted Love,-0.029,-0.069,1.233,0.015,0.944,0.755,0.267,-0.795,-0.589,-0.491,-0.292,0.487,-0.166,0.21,8
Joan Jett & The Blackhearts,I Love Rock 'N Roll,1.711,-0.051,0.226,-0.648,0.713,0.755,-0.438,0.254,-0.168,2.907,1.727,-0.955,-0.228,0.21,10
Blind Melon,Change,1.015,-0.664,-0.862,-1.312,-0.625,0.755,-0.543,1.155,-0.589,-0.133,0.207,-1.525,0.189,0.21,10
Noel Gallagher's High Flying Birds,Holy Mountain,-0.145,-0.688,1.322,-1.644,0.956,0.755,-0.452,-0.795,1.508,2.392,0.99,0.487,0.305,0.21,10
Jackie Payne Steve Edmonson Band,The Real Deal,-2.116,0.106,0.222,-0.317,0.492,-1.324,0.793,0.611,-0.589,-0.669,1.311,-0.19,0.071,0.21,2
More Than We Know,"Aoife O'Donovan, The Milk Carton Kids",0.087,0.454,-1.762,-1.644,-1.911,-1.324,-0.626,1.922,-0.589,-0.372,-0.821,-0.6,-1.793,0.21,0
The Shaggs,Philosophy of the World,-0.609,-0.905,-0.059,-0.648,-0.294,-1.324,-0.306,1.426,0.152,-0.233,0.878,-0.29,-0.205,0.21,1
The Cold Stares,Sleeping with Lions,-0.493,-1.073,0.49,-0.317,0.443,-1.324,-0.487,-0.795,-0.589,0.646,0.94,-1.647,-0.009,0.21,10
Animals As Leaders,An Infinite Regression,-0.087,-0.839,1.021,-1.312,0.413,0.755,0.339,-0.795,2.435,-0.365,-0.559,0.309,0.046,2.975,8
Love,The Red Telephone,0.087,-0.436,-1.72,0.347,-2.856,0.755,-0.54,1.059,-0.589,-0.541,-1.646,-0.405,0.746,0.21,10
Harmony Byrne,Sweeter Than Sugar,-1.131,-0.255,0.659,0.003,0.81,0.755,-0.574,-0.789,-0.585,-0.681,-0.617,-1.035,0.189,0.21,1
Kenny Wayne Shepherd,Diamonds & Gold - Live,-0.667,-1.212,0.702,-1.644,0.274,0.755,-0.562,-0.783,-0.588,3.604,0.811,-0.997,1.666,0.21,2
DREAMERS,Palm Reader,0.899,1.621,0.473,1.011,0.985,-1.324,-0.546,-0.757,-0.589,-0.845,1.76,-0.562,-0.179,0.21,10
The Libertines,Time For Heroes,0.667,-1.199,1.114,-1.312,0.927,0.755,-0.291,-0.761,-0.588,-1.147,0.94,1.007,-0.361,0.21,10
Bruno Mars,Marry You,1.769,0.461,0.719,1.343,0.756,0.755,-0.523,0.273,-0.403,-0.579,-0.022,0.754,0.262,0.21,9
Sister,Scream for Pleasure,-0.725,-0.634,1.28,0.679,0.809,0.755,-0.098,-0.795,0.085,-1.039,0.74,1.601,0.283,0.21,10
In Flames,Cloud Connected,0.783,-0.382,1.042,-0.05,0.604,-1.324,-0.413,-0.795,2.599,-0.647,-0.721,-0.931,0.178,0.21,8
Elvis Presley,Don't Be Cruel,0.899,0.924,-0.479,-1.312,-0.885,0.755,1.188,1.96,-0.589,-0.662,1.49,-1.279,-1.793,0.21,10
Ramones,Sheena Is a Punk Rocker - 2001 Remaster,-1.595,-0.057,0.863,0.003,0.469,0.755,-0.584,-0.11,0.152,-0.654,1.273,1.814,-0.294,0.21,1
Kylesimps,S.I.M.P,1.189,0.527,0.218,-0.317,-0.57,-1.324,1.272,1.178,0.391,-0.07,0.478,1.281,-0.614,0.21,6
John Legend,All of Me,2.406,-0.73,-1.694,0.679,0.209,0.755,-0.568,2.173,-0.403,-0.403,-0.646,-0.091,0.615,0.21,9
Windows 96,Glass Prism,-0.435,0.665,0.4,1.343,-0.32,0.755,0.146,-0.635,2.83,1.864,-1.262,0.383,0.091,0.21,6
Harakiri for the Sky,And Oceans Between Us,-0.667,-1.151,1.288,-0.317,0.397,-1.324,-0.09,-0.795,2.826,1.299,-0.388,1.096,3.004,0.21,8
"Hank Williams, Jr.",All My Rowdy Friends (Have Settled Down),0.551,1.008,-0.513,-0.035,-0.595,0.755,-0.61,-0.055,-0.589,0.527,1.361,0.148,-1.793,0.21,4
Destiny's Child,"Bills, Bills, Bills",2.175,1.814,-0.369,1.675,0.682,-1.324,0.877,-0.348,-0.403,-0.752,-0.105,0.17,-1.793,0.21,9
Microwave,Mirrors,-0.725,-1.777,1.356,-0.317,0.174,-1.324,0.518,-0.795,0.454,2.518,-1.724,-1.409,-0.212,0.21,10
easy life,have a great day,0.493,1.399,-0.377,-0.317,0.479,-1.324,-0.534,0.592,-0.589,-0.309,-0.247,-0.667,0.012,0.21,6
Asking Alexandria,The Violence,0.899,0.617,0.8,0.679,0.911,-1.324,-0.162,-0.776,-0.168,2.719,-0.638,0.247,0.068,0.21,10
George Bar,◊ï◊ï◊ê◊ú◊ô,-1.479,0.629,0.889,0.009,0.244,-1.324,-0.509,-0.007,-0.589,-0.979,2.073,1.43,0.673,0.21,9
Stone Temple Pilots,Perdida,-0.261,-0.778,-1.499,-0.648,-0.896,-1.324,-0.56,2.24,-0.508,-0.604,-1.566,0.19,0.076,-2.555,10
Cedric Burnside,The Other Side (feat. J.R. & the Allnighters),-0.899,1.176,-1.885,0.347,-1.418,-1.324,0.506,2.247,-0.589,-0.529,0.016,0.713,-0.075,0.21,2
The Backyard,◊î◊§◊°◊ô◊ß◊ï ◊ê◊™ ◊î◊û◊ï◊ñ◊ô◊ß◊î,-0.551,1.272,0.354,0.015,0.539,-1.324,0.076,-0.158,0.391,0.256,1.531,-1.037,0.286,0.21,6
Harrison Storm,Breathe Again - Acoustic,0.493,0.647,-0.976,1.343,0.021,-1.324,-0.521,1.236,-0.22,-0.315,-1.267,0.014,-1.793,0.21,0
"Doja Cat, SZA",Kiss Me More (feat. SZA),2.928,1.315,0.162,0.679,1.079,0.755,-0.612,-0.039,-0.588,-0.46,1.065,-0.394,-1.793,0.21,9
Of Monsters and Men,Visitor,0.783,0.16,0.863,0.347,0.821,-1.324,-0.542,-0.785,-0.586,-0.504,-0.038,-1.374,0.058,0.21,6
"Asha Bhosle, Mohammed Rafi","Uden Jab Jab Zulfen Teri, Pt. 1",-1.537,0.094,-0.475,0.015,-0.592,0.755,-0.079,1.603,2.606,-0.681,1.76,0.491,-1.793,0.21,3
Touch√© Amor√©,Lament,-0.145,-1.416,1.076,1.343,0.113,-1.324,0.877,-0.795,-0.542,-0.635,-0.521,1.503,0.001,0.21,10
Plastic Bertrand,√áa Plane Pour Moi,0.957,-0.73,1.191,1.343,0.876,0.755,0.188,-0.557,-0.589,-0.573,1.494,1.459,-0.166,0.21,6
Dinosaur Jr.,Start Choppin',0.493,-1.025,0.392,-1.312,0.083,0.755,0.279,-0.782,-0.586,-0.833,0.349,-0.366,1.245,0.21,10
Bring Me The Horizon,Throne,1.653,-0.706,0.957,-0.01,1.035,-1.324,0.227,-0.794,-0.168,0.69,-0.413,0.727,-0.082,0.21,10
Martha and the Muffins,Echo Beach,0.783,-0.021,0.354,0.347,-0.371,0.755,-0.415,-0.377,-0.589,-0.619,1.415,1.393,0.171,0.21,1
Greta Van Fleet,Safari Song,1.189,-1.091,1.127,-1.312,0.962,0.755,-0.352,-0.267,-0.589,0.746,0.799,1.801,0.302,0.21,10
The Kooks,Always Where I Need To Be,0.783,-1.278,1.267,1.675,0.811,0.755,-0.16,-0.795,-0.168,0.79,1.648,1.547,-0.348,0.21,10
Cut Copy,Hearts On Fire - Calvin Harris Remix,-1.537,1.441,0.668,-1.644,0.447,0.755,-0.369,-0.794,1.269,-0.838,-1.046,0.216,1.236,0.21,1
The Beatles,I Will - Remastered 2009,1.073,0.527,-1.172,-0.317,-0.894,0.755,-0.64,1.593,-0.587,-0.716,1.44,-0.66,-0.847,0.21,10
Au√∞n,Ver√∞ur von a√∞ br√°√∞,-1.305,-1.849,0.906,-0.648,0.352,-1.324,0.082,-0.795,-0.267,-0.064,-1.587,-1.251,1.333,0.21,8
Tony Spinner,Walkin' The Dawg,-0.261,0.497,1.106,-1.644,0.855,0.755,-0.387,-0.753,-0.586,-1.024,1.494,-1.192,0.213,0.21,2
Ohhms,Alive! - Radio Edit,-1.885,-2.144,0.485,1.675,0.653,-1.324,-0.384,-0.793,2.748,-0.183,-0.804,0.584,0.999,0.21,8
Tuff Crew,My Part of Town,-0.609,2.409,0.604,0.015,-0.412,-1.324,2.959,-0.21,-0.332,1.707,1.444,-0.292,0.63,0.21,5
Code Orange,Forever,-0.029,-1.428,0.936,0.347,0.915,0.755,0.069,-0.795,2.293,-0.07,-0.234,-1.401,-0.114,0.21,8
36 Crazyfists,Renegades,-0.319,-0.225,1.28,-0.05,1.338,-1.324,1.619,-0.795,0.547,0.106,-0.675,-1.1,0.073,0.21,8
Backstreet Boys,Panic,-0.783,0.142,0.893,1.011,1.136,-1.324,-0.462,-0.704,-0.403,0.815,1.302,-1.577,-1.793,0.21,9
Fred again..,Chika (Scared),0.319,0.863,-1.061,0.015,-0.931,0.755,0.781,0.988,-0.567,-0.46,-1.262,-0.09,-0.29,0.21,6
Bloomsday,Samantha Crain,-1.479,-0.514,-0.568,0.679,0.332,0.755,-0.612,0.125,-0.589,-0.56,-1.705,-0.091,-1.793,0.21,0
TT Grace,Baby Come Back,-0.145,-0.851,1.063,1.011,0.74,0.755,-0.183,-0.786,1.653,-0.133,0.836,1.93,0.008,0.21,10
Lonely The Brave,Bound,-0.319,-1.079,0.481,-1.312,0.661,0.755,-0.475,-0.793,-0.588,-0.12,-0.75,1.168,0.111,-2.555,10
Westlife,Uptown Girl - Radio Edit,0.34,0.635,1.008,0.015,0.519,-1.324,-0.582,-0.761,-0.587,2.053,1.694,0.215,-1.793,0.21,9
Oli Bloom,Sancy,0.145,0.448,-2.442,-1.312,-2.248,0.755,-0.236,2.401,2.792,-0.554,-1.025,-1.176,-1.793,0.21,7
Outloved,It's All Hate,-0.132,-0.436,1.008,-0.05,0.996,-1.324,-0.439,-0.792,-0.589,-0.548,-0.913,1.668,0.071,0.21,8
